id_ligne,id_commande,id_client,id_produit,date_commande,ventes,Délai_Livraison,id_lieu
8150,CA-2015-167997,CA-11965,OFF-BI-10001758,2015-01-26,10,3,600
8151,CA-2015-167997,CA-11965,FUR-BO-10004409,2015-01-26,141,3,600
8152,CA-2018-140151,RB-19360,OFF-ST-10001558,2018-03-23,32,2,61
8153,CA-2018-140151,RB-19360,OFF-PA-10002986,2018-03-23,20,2,61
8154,CA-2018-140151,RB-19360,TEC-CO-10004722,2018-03-23,13999,2,61
8155,US-2018-143770,RD-19720,TEC-AC-10002842,2018-03-20,238,4,265
8156,US-2018-143770,RD-19720,OFF-PA-10001125,2018-03-20,61,4,265
8157,CA-2017-131296,MS-17830,FUR-TA-10002622,2017-10-04,239,5,309
8158,CA-2017-103464,PG-18820,TEC-AC-10002842,2017-11-18,595,4,189
8159,CA-2018-136238,KB-16240,OFF-PA-10004285,2018-12-26,16,6,456
8160,CA-2017-120803,RB-19465,TEC-AC-10004469,2017-03-09,199,4,545
8161,CA-2017-134138,JD-15790,FUR-CH-10001545,2017-02-16,227,4,99
8162,CA-2016-120915,JJ-15445,OFF-AP-10002578,2016-09-28,293,5,46
8163,CA-2016-120915,JJ-15445,TEC-PH-10003012,2016-09-28,307,5,46
8164,CA-2016-168207,LT-17110,FUR-FU-10004909,2016-11-02,96,4,189
8165,CA-2016-168207,LT-17110,OFF-BI-10001524,2016-11-02,117,4,189
8166,CA-2016-168207,LT-17110,OFF-BI-10003355,2016-11-02,11,4,189
8167,CA-2016-168207,LT-17110,FUR-BO-10004357,2016-11-02,512,4,189
8168,CA-2017-144148,AH-10690,FUR-TA-10002774,2017-07-31,863,5,35
8169,CA-2018-107174,AB-10060,FUR-TA-10004575,2018-11-06,2036,7,60
8170,CA-2018-107174,AB-10060,FUR-CH-10003312,2018-11-06,449,7,60
8171,CA-2018-107174,AB-10060,TEC-AC-10001465,2018-11-06,108,7,60
8172,CA-2017-146150,FM-14380,OFF-AR-10002240,2017-02-14,264,5,130
8173,CA-2015-114125,GH-14410,OFF-LA-10004559,2015-07-09,2,4,14
8174,CA-2015-114125,GH-14410,OFF-BI-10003291,2015-07-09,41,4,14
8175,CA-2015-114125,GH-14410,OFF-ST-10001505,2015-07-09,23,4,14
8176,CA-2017-114944,HE-14800,OFF-PA-10003892,2017-01-30,156,5,37
8177,CA-2017-135965,SZ-20035,OFF-ST-10002370,2017-09-22,128,3,46
8178,CA-2018-149699,CM-12115,TEC-AC-10000474,2018-12-22,474,2,142
8179,CA-2017-166429,TG-21310,TEC-CO-10002095,2017-09-02,999,6,120
8180,CA-2016-112767,DK-12985,FUR-TA-10003469,2016-08-02,277,4,331
8181,CA-2016-119879,SS-20410,FUR-TA-10002958,2016-11-21,1252,4,75
8182,CA-2016-119879,SS-20410,TEC-PH-10002923,2016-11-21,110,4,75
8183,CA-2018-155642,BM-11575,FUR-FU-10004973,2018-05-18,22,4,156
8184,CA-2018-155642,BM-11575,FUR-FU-10001918,2018-05-18,1,4,156
8185,US-2018-101721,MY-17380,OFF-PA-10003641,2018-07-23,63,4,37
8186,CA-2016-136728,AG-10900,OFF-EN-10002621,2016-09-13,7,4,37
8187,CA-2016-136728,AG-10900,FUR-CH-10003817,2016-09-13,170,4,37
8188,CA-2017-127194,BW-11110,OFF-PA-10000659,2017-12-10,62,6,24
8189,CA-2016-140375,SG-20470,OFF-PA-10001870,2016-10-02,19,3,249
8190,CA-2016-140375,SG-20470,OFF-BI-10000320,2016-10-02,7,3,249
8191,US-2018-155866,CC-12370,OFF-PA-10004735,2018-11-17,38,4,165
8192,US-2018-155866,CC-12370,FUR-FU-10004091,2018-11-17,187,4,165
8193,CA-2016-141327,LR-16915,OFF-BI-10000546,2016-11-30,6,3,36
8194,CA-2016-141327,LR-16915,OFF-AP-10001293,2016-11-30,98,3,36
8195,CA-2016-141327,LR-16915,FUR-FU-10000576,2016-11-30,335,3,36
8196,CA-2016-136700,DB-13120,OFF-PA-10004519,2016-12-06,8,5,537
8197,CA-2018-102736,LP-17095,TEC-AC-10004568,2018-09-05,89,4,366
8198,CA-2018-102736,LP-17095,OFF-AR-10001897,2018-09-05,71,4,366
8199,CA-2018-102736,LP-17095,OFF-PA-10001800,2018-09-05,15,4,366
8200,CA-2018-125269,AF-10870,OFF-BI-10001628,2018-04-24,10,6,27
8201,CA-2018-125269,AF-10870,OFF-ST-10004123,2018-04-24,72,6,27
8202,CA-2016-114811,KD-16495,OFF-ST-10000885,2016-11-08,67,0,24
8203,CA-2016-114811,KD-16495,TEC-PH-10004165,2016-11-08,549,0,24
8204,CA-2016-114811,KD-16495,FUR-FU-10002240,2016-11-08,11,0,24
8205,CA-2016-114811,KD-16495,TEC-MA-10000045,2016-11-08,4643,0,24
8206,CA-2016-114811,KD-16495,FUR-CH-10003746,2016-11-08,577,0,24
8207,CA-2016-122266,SA-20830,FUR-TA-10000577,2016-04-26,191,4,487
8208,CA-2016-122266,SA-20830,OFF-AR-10004757,2016-04-26,2,4,487
8209,CA-2016-141565,BG-11035,OFF-BI-10000545,2016-09-20,1369,4,395
8210,CA-2016-141565,BG-11035,OFF-ST-10001522,2016-09-20,294,4,395
8211,CA-2018-128769,DM-12955,OFF-AP-10001271,2018-09-07,81,5,395
8212,CA-2017-116337,MC-17845,FUR-FU-10002030,2017-11-07,44,5,78
8213,CA-2017-116337,MC-17845,OFF-ST-10001272,2017-11-07,314,5,78
8214,CA-2016-120845,ML-17395,OFF-BI-10001116,2016-09-25,6,7,109
8215,CA-2016-120845,ML-17395,OFF-PA-10004665,2016-09-25,10,7,109
8216,CA-2016-120845,ML-17395,OFF-BI-10004506,2016-09-25,2,7,109
8217,CA-2016-120845,ML-17395,OFF-BI-10001982,2016-09-25,3,7,109
8218,CA-2015-120775,RD-19930,OFF-FA-10002676,2015-10-03,4,4,163
8219,CA-2015-120775,RD-19930,FUR-FU-10000758,2015-10-03,31,4,163
8220,CA-2015-120775,RD-19930,OFF-LA-10002271,2015-10-03,4,4,163
8221,CA-2015-120775,RD-19930,OFF-BI-10002609,2015-10-03,1,4,163
8222,CA-2015-120775,RD-19930,OFF-FA-10000254,2015-10-03,15,4,163
8223,CA-2015-152905,AB-10015,OFF-ST-10000321,2015-02-18,12,6,175
8224,CA-2017-104633,EA-14035,OFF-PA-10000241,2017-06-12,185,4,55
8225,CA-2017-104633,EA-14035,OFF-PA-10004782,2017-06-12,12,4,55
8226,CA-2018-104136,SF-20065,OFF-PA-10004243,2018-11-01,189,3,290
8227,CA-2018-104136,SF-20065,OFF-PA-10001033,2018-11-01,40,3,290
8228,CA-2017-123050,BC-11125,FUR-FU-10000723,2017-04-04,82,4,25
8229,CA-2017-123050,BC-11125,OFF-ST-10003455,2017-04-04,31,4,25
8230,CA-2017-123050,BC-11125,TEC-AC-10001109,2017-04-04,89,4,25
8231,CA-2017-162355,PF-19165,OFF-AR-10004344,2017-06-30,35,2,494
8232,CA-2017-162355,PF-19165,FUR-BO-10004695,2017-06-30,1266,2,494
8233,CA-2015-158225,SE-20110,OFF-ST-10000675,2015-09-22,169,6,59
8234,CA-2015-158225,SE-20110,OFF-ST-10002301,2015-09-22,40,6,59
8235,CA-2018-102204,CJ-12010,OFF-SU-10001212,2018-05-01,3,5,134
8236,CA-2018-102204,CJ-12010,FUR-TA-10001889,2018-05-01,933,5,134
8237,CA-2018-102204,CJ-12010,FUR-CH-10002024,2018-05-01,2803,5,134
8238,CA-2018-103065,PT-19090,OFF-ST-10000617,2018-10-20,4,0,134
8239,CA-2018-103065,PT-19090,OFF-PA-10000380,2018-10-20,6,0,134
8240,CA-2018-103065,PT-19090,OFF-AR-10003251,2018-10-20,4,0,134
8241,CA-2018-103065,PT-19090,FUR-FU-10000175,2018-10-20,43,0,134
8242,CA-2015-109855,LH-16900,OFF-BI-10004716,2015-09-01,23,4,30
8243,CA-2015-109855,LH-16900,TEC-AC-10002842,2015-09-01,357,4,30
8244,CA-2015-109897,BW-11200,TEC-PH-10003691,2015-08-12,806,4,35
8245,CA-2015-109897,BW-11200,FUR-FU-10002878,2015-08-12,85,4,35
8246,US-2015-143581,BS-11365,OFF-ST-10000991,2015-08-19,344,4,113
8247,CA-2016-129217,DP-13390,OFF-AP-10002439,2016-05-10,70,0,174
8248,CA-2016-129217,DP-13390,OFF-AR-10004602,2016-05-10,36,0,174
8249,CA-2017-133816,CS-12400,TEC-PH-10001795,2017-05-10,743,3,64
8250,CA-2016-140221,MS-17365,OFF-BI-10002854,2016-03-05,11,4,156
8251,CA-2016-140221,MS-17365,FUR-FU-10000023,2016-03-05,4,4,156
8252,CA-2016-140221,MS-17365,OFF-AP-10000828,2016-03-05,180,4,156
8253,CA-2016-140221,MS-17365,OFF-ST-10000777,2016-03-05,60,4,156
8254,CA-2018-152310,DK-12895,TEC-CO-10000971,2018-08-12,299,7,6
8255,CA-2018-152310,DK-12895,OFF-PA-10003134,2018-08-12,192,7,6
8256,CA-2018-152310,DK-12895,TEC-PH-10002538,2018-08-12,242,7,6
8257,CA-2018-152310,DK-12895,OFF-ST-10001228,2018-08-12,46,7,6
8258,CA-2018-152310,DK-12895,TEC-AC-10000397,2018-08-12,174,7,6
8259,CA-2018-152310,DK-12895,OFF-BI-10004308,2018-08-12,100,7,6
8260,CA-2017-118101,SN-20560,OFF-PA-10000357,2017-06-26,368,0,527
8261,CA-2017-118101,SN-20560,OFF-BI-10000773,2017-06-26,8,0,527
8262,CA-2017-118101,SN-20560,OFF-ST-10001837,2017-06-26,171,0,527
8263,CA-2017-100307,TC-21475,OFF-PA-10002552,2017-12-15,19,4,146
8264,CA-2016-138457,AM-10705,OFF-BI-10000014,2016-09-13,13,4,223
8265,CA-2015-131800,AJ-10960,OFF-AP-10004136,2015-12-30,122,5,46
8266,CA-2015-131800,AJ-10960,OFF-BI-10003429,2015-12-30,35,5,46
8267,CA-2015-118304,KH-16360,TEC-PH-10000376,2015-04-29,19,5,22
8268,CA-2018-121790,LP-17095,FUR-TA-10003469,2018-01-30,69,7,174
8269,CA-2018-121790,LP-17095,OFF-SU-10004231,2018-01-30,31,7,174
8270,CA-2018-121790,LP-17095,TEC-PH-10002584,2018-01-30,2003,7,174
8271,CA-2018-121790,LP-17095,OFF-AR-10003602,2018-01-30,9,7,174
8272,CA-2017-169670,JE-15715,FUR-CH-10002331,2017-12-25,2563,6,30
8273,CA-2017-139549,MY-18295,FUR-CH-10001802,2017-10-20,387,5,580
8274,CA-2016-104059,FC-14245,OFF-AR-10000634,2016-06-13,3,2,158
8275,CA-2018-164112,ND-18460,OFF-ST-10002615,2018-06-30,1085,4,185
8276,CA-2016-143882,DB-13360,OFF-PA-10004040,2016-06-26,43,4,347
8277,US-2017-139262,LC-16960,OFF-BI-10003727,2017-02-21,3,4,86
8278,US-2017-139262,LC-16960,OFF-BI-10002026,2017-02-21,34,4,86
8279,US-2017-139262,LC-16960,OFF-ST-10001496,2017-02-21,432,4,86
8280,CA-2018-146192,BD-11725,OFF-ST-10003716,2018-04-22,675,4,113
8281,CA-2018-134810,MC-17605,OFF-EN-10002504,2018-05-09,65,1,223
8282,CA-2018-134810,MC-17605,FUR-CH-10001270,2018-05-09,207,1,223
8283,CA-2016-154284,SZ-20035,TEC-MA-10004241,2016-12-21,600,5,586
8284,CA-2016-154284,SZ-20035,OFF-AR-10001468,2016-12-21,59,5,586
8285,CA-2016-154284,SZ-20035,TEC-AC-10003198,2016-12-21,637,5,586
8286,CA-2016-154284,SZ-20035,FUR-FU-10003039,2016-12-21,51,5,586
8287,CA-2015-156244,DH-13675,OFF-PA-10000295,2015-08-12,31,4,124
8288,CA-2015-156244,DH-13675,OFF-AR-10004344,2015-08-12,47,4,124
8289,CA-2015-156244,DH-13675,TEC-AC-10002473,2015-08-12,158,4,124
8290,CA-2015-156244,DH-13675,OFF-AP-10002403,2015-08-12,211,4,124
8291,CA-2015-156244,DH-13675,OFF-SU-10000432,2015-08-12,5,4,124
8292,CA-2015-156244,DH-13675,OFF-LA-10000443,2015-08-12,2,4,124
8293,CA-2016-106362,LC-16885,OFF-BI-10003166,2016-12-11,10,4,412
8294,US-2018-168802,JO-15145,OFF-BI-10002393,2018-11-03,18,4,6
8295,US-2018-146906,MT-17815,TEC-PH-10001809,2018-03-13,299,4,165
8296,CA-2017-166380,EB-13750,OFF-EN-10002600,2017-05-30,26,4,102
8297,CA-2017-166380,EB-13750,TEC-AC-10000109,2017-05-30,111,4,102
8298,US-2016-158911,RS-19765,FUR-FU-10003829,2016-07-05,4,6,44
8299,US-2016-158911,RS-19765,OFF-LA-10003223,2016-07-05,11,6,44
8300,US-2015-103338,RB-19435,OFF-AR-10001770,2015-03-11,7,4,53
8301,CA-2016-109169,OT-18730,OFF-EN-10003296,2016-04-20,180,4,152
8302,US-2018-167318,GZ-14545,TEC-AC-10003870,2018-07-26,1649,6,2
8303,US-2018-167318,GZ-14545,FUR-CH-10000665,2018-07-26,362,6,2
8304,US-2015-120313,NL-18310,TEC-PH-10003092,2015-10-31,73,2,95
8305,CA-2018-135419,BG-11740,FUR-TA-10001086,2018-11-03,486,6,410
8306,CA-2017-128671,MT-18070,OFF-PA-10001870,2017-08-11,32,5,313
8307,CA-2017-128671,MT-18070,OFF-BI-10003305,2017-08-11,41,5,313
8308,CA-2017-128671,MT-18070,OFF-BI-10003007,2017-08-11,77,5,313
8309,CA-2017-149335,BC-11125,OFF-AR-10001419,2017-07-25,37,0,35
8310,CA-2015-168312,GW-14605,OFF-ST-10003692,2015-03-01,137,6,67
8311,CA-2015-168312,GW-14605,FUR-TA-10001866,2015-03-01,376,6,67
8312,US-2018-105935,BD-11500,FUR-FU-10002157,2018-01-26,62,5,113
8313,US-2018-105935,BD-11500,TEC-PH-10001459,2018-01-26,2939,5,113
8314,CA-2015-161508,PV-18985,FUR-CH-10002126,2015-07-12,512,4,516
8315,CA-2015-161508,PV-18985,OFF-FA-10001561,2015-07-12,3,4,516
8316,CA-2015-161508,PV-18985,OFF-AR-10003158,2015-07-12,22,4,516
8317,CA-2015-161508,PV-18985,OFF-PA-10001804,2015-07-12,16,4,516
8318,CA-2018-130904,HM-14980,OFF-AR-10000422,2018-04-11,1,5,180
8319,CA-2018-130904,HM-14980,OFF-AR-10000127,2018-04-11,20,5,180
8320,CA-2018-133620,EM-14065,OFF-ST-10004634,2018-11-13,11,5,30
8321,CA-2016-142937,SF-20065,OFF-AR-10003582,2016-12-05,45,1,78
8322,US-2017-149790,SC-20380,OFF-BI-10002026,2017-09-26,15,5,15
8323,CA-2017-130778,ND-18370,OFF-AP-10000595,2017-11-19,8,6,256
8324,CA-2017-130778,ND-18370,OFF-PA-10001509,2017-11-19,44,6,256
8325,CA-2018-144456,FC-14245,OFF-ST-10001321,2018-09-08,61,1,187
8326,CA-2018-144456,FC-14245,TEC-PH-10001750,2018-09-08,158,1,187
8327,CA-2018-103478,KL-16555,OFF-BI-10001890,2018-07-21,2,3,174
8328,CA-2018-103478,KL-16555,OFF-BI-10004224,2018-07-21,94,3,174
8329,CA-2018-118577,XP-21865,OFF-PA-10001357,2018-10-06,143,5,99
8330,CA-2018-118577,XP-21865,OFF-PA-10004888,2018-10-06,6,5,99
8331,CA-2018-113572,FP-14320,TEC-AC-10002370,2018-11-07,7,4,24
8332,CA-2017-153269,PS-18760,OFF-ST-10004634,2017-03-09,11,3,601
8333,CA-2017-153269,PS-18760,FUR-CH-10002647,2017-03-09,354,3,601
8334,CA-2017-153269,PS-18760,OFF-PA-10001801,2017-03-09,17,3,601
8335,CA-2017-153269,PS-18760,OFF-BI-10004632,2017-03-09,51,3,601
8336,CA-2018-161655,CW-11905,OFF-BI-10002082,2018-05-13,299,5,286
8337,CA-2017-101469,KH-16360,OFF-AR-10003986,2017-07-02,7,6,102
8338,CA-2015-153087,TC-20980,OFF-PA-10001243,2015-12-27,23,7,34
8339,CA-2015-153087,TC-20980,TEC-AC-10003198,2015-12-27,498,7,34
8340,CA-2018-135076,YS-21880,FUR-CH-10003774,2018-04-13,436,4,108
8341,CA-2015-161634,CC-12220,OFF-PA-10002262,2015-11-14,32,6,338
8342,CA-2018-141481,ZD-21925,OFF-AP-10004532,2018-06-11,61,3,2
8343,CA-2017-132549,JK-15370,OFF-ST-10001325,2017-11-25,73,5,365
8344,US-2015-155544,GM-14440,OFF-LA-10004544,2015-03-21,59,4,366
8345,US-2015-155544,GM-14440,FUR-FU-10001473,2015-03-21,32,4,366
8346,US-2015-155544,GM-14440,FUR-CH-10000422,2015-03-21,218,4,366
8347,US-2016-115238,JW-15220,FUR-FU-10002960,2016-04-30,31,4,129
8348,US-2016-115238,JW-15220,FUR-FU-10002445,2016-04-30,9,4,129
8349,US-2016-115238,JW-15220,TEC-PH-10001300,2016-04-30,209,4,129
8350,US-2016-115238,JW-15220,FUR-FU-10001025,2016-04-30,24,4,129
8351,US-2016-115238,JW-15220,OFF-PA-10002689,2016-04-30,6,4,129
8352,CA-2018-132199,BO-11350,FUR-FU-10004245,2018-05-03,32,5,64
8353,CA-2018-132199,BO-11350,OFF-BI-10003684,2018-05-03,26,5,64
8354,CA-2018-132199,BO-11350,FUR-TA-10003748,2018-05-03,373,5,64
8355,CA-2018-132199,BO-11350,OFF-BI-10002133,2018-05-03,64,5,64
8356,CA-2018-132199,BO-11350,OFF-FA-10002280,2018-05-03,8,5,64
8357,CA-2017-163174,XP-21865,FUR-FU-10000308,2017-08-26,186,4,506
8358,CA-2015-110555,MM-18055,OFF-ST-10000876,2015-04-11,87,7,151
8359,CA-2015-110555,MM-18055,TEC-PH-10000586,2015-04-11,105,7,151
8360,CA-2015-110555,MM-18055,TEC-AC-10003399,2015-04-11,217,7,151
8361,CA-2018-147207,TS-21655,OFF-AR-10001955,2018-01-02,31,2,295
8362,CA-2018-147207,TS-21655,OFF-AP-10000027,2018-01-02,5,2,295
8363,CA-2018-147207,TS-21655,FUR-TA-10002958,2018-01-02,913,2,295
8364,CA-2018-147207,TS-21655,OFF-ST-10002615,2018-01-02,372,2,295
8365,CA-2018-137631,JL-15235,TEC-PH-10002624,2018-04-28,751,4,602
8366,CA-2018-157273,SZ-20035,TEC-PH-10002275,2018-01-30,604,3,60
8367,CA-2015-109918,LR-17035,OFF-SU-10004290,2015-09-07,27,5,87
8368,CA-2015-109918,LR-17035,OFF-PA-10000174,2015-09-07,20,5,87
8369,CA-2015-109918,LR-17035,OFF-BI-10004308,2015-09-07,83,5,87
8370,CA-2017-118745,SV-20365,FUR-TA-10003473,2017-06-11,902,5,14
8371,CA-2017-163972,MG-17890,FUR-BO-10003894,2017-10-17,120,4,254
8372,CA-2015-165393,NC-18415,OFF-BI-10001658,2015-12-27,4,3,7
8373,CA-2017-113726,SC-20680,FUR-FU-10003535,2017-11-24,82,7,60
8374,CA-2017-152940,RO-19780,OFF-ST-10000352,2017-11-10,29,3,95
8375,CA-2016-158701,JL-15175,OFF-AP-10004859,2016-01-05,87,5,95
8376,CA-2016-158701,JL-15175,OFF-BI-10001294,2016-01-05,56,5,95
8377,CA-2018-156272,PW-19030,OFF-AP-10001242,2018-03-21,64,6,411
8378,CA-2016-162964,MF-18250,OFF-ST-10002344,2016-11-12,64,6,15
8379,CA-2016-162964,MF-18250,OFF-PA-10003349,2016-11-12,15,6,15
8380,CA-2016-162964,MF-18250,OFF-EN-10003055,2016-11-12,223,6,15
8381,CA-2015-103527,CC-12220,OFF-PA-10001622,2015-09-09,10,5,156
8382,CA-2017-134544,AC-10660,TEC-PH-10003800,2017-03-17,84,2,10
8383,CA-2017-163048,MH-17440,FUR-CH-10001270,2017-02-08,241,7,67
8384,CA-2017-145135,CD-12790,TEC-AC-10003447,2017-11-26,59,2,603
8385,CA-2017-145135,CD-12790,OFF-PA-10004285,2017-11-26,13,2,603
8386,CA-2018-137582,CV-12805,OFF-BI-10001757,2018-09-04,11,4,233
8387,CA-2016-149601,TB-21625,OFF-ST-10001558,2016-05-28,16,6,114
8388,CA-2016-149601,TB-21625,OFF-ST-10001328,2016-05-28,77,6,114
8389,CA-2015-139423,DG-13300,OFF-AP-10004708,2015-11-01,76,4,416
8390,CA-2017-102596,RD-19810,OFF-FA-10000621,2017-12-27,17,3,76
8391,CA-2018-153227,CS-12250,OFF-PA-10001838,2018-12-04,11,2,4
8392,CA-2018-110625,JB-16045,FUR-FU-10001473,2018-12-23,27,7,604
8393,CA-2017-142594,EJ-14155,TEC-PH-10000193,2017-12-01,137,5,118
8394,CA-2017-142594,EJ-14155,FUR-FU-10002045,2017-12-01,111,5,118
8395,CA-2017-142594,EJ-14155,OFF-AP-10002945,2017-12-01,901,5,118
8396,CA-2017-142594,EJ-14155,FUR-TA-10001095,2017-12-01,366,5,118
8397,CA-2015-152254,BD-11620,OFF-PA-10001144,2015-06-30,310,0,125
8398,US-2015-120236,MR-17545,OFF-BI-10004099,2015-09-03,7,1,15
8399,CA-2018-120061,SR-20425,FUR-CH-10001973,2018-11-02,155,5,158
8400,CA-2016-133837,TH-21100,OFF-ST-10000344,2016-04-13,10,5,277
8401,CA-2016-110814,BD-11635,OFF-BI-10002026,2016-12-05,232,4,30
8402,CA-2016-110814,BD-11635,FUR-CH-10003535,2016-12-05,164,4,30
8403,CA-2016-110814,BD-11635,OFF-PA-10004156,2016-12-05,22,4,30
8404,CA-2017-154067,SM-20950,OFF-PA-10002254,2017-02-01,105,6,2
8405,CA-2018-140480,HE-14800,FUR-FU-10003247,2018-07-08,83,4,286
8406,CA-2018-140480,HE-14800,TEC-AC-10002473,2018-07-08,141,4,286
8407,CA-2018-140480,HE-14800,FUR-FU-10001057,2018-07-08,39,4,286
8408,CA-2018-140480,HE-14800,OFF-AR-10001419,2018-07-08,28,4,286
8409,CA-2018-140480,HE-14800,OFF-AR-10004010,2018-07-08,174,4,286
8410,CA-2016-134082,JK-15640,OFF-BI-10004230,2016-12-11,110,6,343
8411,CA-2017-130820,ON-18715,FUR-TA-10001768,2017-11-15,630,0,180
8412,CA-2017-159765,TH-21100,OFF-AR-10003514,2017-05-09,27,3,271
8413,CA-2018-132290,MD-17350,FUR-TA-10002228,2018-03-10,933,4,163
8414,CA-2017-147109,AH-10075,OFF-PA-10001972,2017-12-17,51,4,175
8415,CA-2017-147109,AH-10075,TEC-AC-10002942,2017-12-17,165,4,175
8416,CA-2018-107265,ML-17755,OFF-PA-10000474,2018-04-06,106,6,605
8417,CA-2018-118199,LB-16795,OFF-BI-10004330,2018-05-09,147,2,60
8418,CA-2018-118199,LB-16795,OFF-ST-10000604,2018-05-09,104,2,60
8419,CA-2018-118199,LB-16795,FUR-TA-10004154,2018-05-09,286,2,60
8420,CA-2018-118199,LB-16795,OFF-ST-10000636,2018-05-09,66,2,60
8421,CA-2018-118199,LB-16795,TEC-AC-10004171,2018-05-09,199,2,60
8422,CA-2018-150091,NP-18670,TEC-AC-10002167,2018-10-12,45,4,101
8423,CA-2018-150091,NP-18670,OFF-FA-10000621,2018-10-12,17,4,101
8424,CA-2018-150091,NP-18670,FUR-FU-10004053,2018-10-12,40,4,101
8425,CA-2018-150091,NP-18670,FUR-BO-10003404,2018-10-12,2154,4,101
8426,CA-2017-137652,EB-13750,OFF-BI-10004099,2017-08-28,18,2,94
8427,CA-2016-128356,RP-19390,OFF-SU-10004290,2016-10-02,10,5,461
8428,CA-2018-167017,DC-12850,OFF-SU-10001935,2018-11-23,4,2,527
8429,US-2018-132220,DJ-13510,TEC-AC-10004227,2018-11-12,62,4,287
8430,CA-2017-118129,CL-12565,FUR-FU-10004904,2017-12-19,303,2,333
8431,US-2015-113124,NC-18340,OFF-ST-10001511,2015-03-30,129,6,421
8432,CA-2018-155621,KN-16450,FUR-FU-10003535,2018-11-08,274,5,309
8433,US-2015-127635,SC-20260,OFF-FA-10000053,2015-09-14,6,4,413
8434,US-2015-127635,SC-20260,OFF-PA-10004610,2015-09-14,6,4,413
8435,US-2015-127635,SC-20260,FUR-FU-10000550,2015-09-14,9,4,413
8436,US-2015-127635,SC-20260,OFF-BI-10001721,2015-09-14,8,4,413
8437,CA-2016-151470,AM-10705,OFF-BI-10004040,2016-09-20,45,6,122
8438,CA-2016-112823,RA-19945,TEC-AC-10002550,2016-12-10,25,6,178
8439,CA-2015-108861,MM-17260,OFF-BI-10003876,2015-05-28,136,4,60
8440,CA-2018-114370,BN-11470,TEC-PH-10000213,2018-03-14,49,3,37
8441,CA-2017-158302,JB-16045,OFF-PA-10002615,2017-12-08,10,4,48
8442,CA-2018-145779,DB-13615,OFF-PA-10002254,2018-05-06,84,4,116
8443,US-2017-155173,JB-16045,TEC-PH-10004586,2017-03-06,431,4,75
8444,US-2017-155173,JB-16045,OFF-BI-10002982,2017-03-06,2,4,75
8445,US-2017-155173,JB-16045,TEC-PH-10002538,2017-03-06,68,4,75
8446,CA-2018-125451,AH-10075,FUR-TA-10001039,2018-10-23,240,1,481
8447,CA-2018-125451,AH-10075,FUR-FU-10004963,2018-10-23,35,1,481
8448,CA-2018-125451,AH-10075,FUR-FU-10000277,2018-10-23,210,1,481
8449,CA-2018-125451,AH-10075,FUR-TA-10004915,2018-10-23,637,1,481
8450,CA-2018-125451,AH-10075,OFF-PA-10003724,2018-10-23,43,1,481
8451,CA-2018-125451,AH-10075,OFF-AP-10002906,2018-10-23,2,1,481
8452,CA-2015-131387,AI-10855,TEC-PH-10001459,2015-04-28,1679,2,35
8453,CA-2017-125087,TH-21115,FUR-CH-10002880,2017-04-18,344,5,33
8454,CA-2017-125087,TH-21115,OFF-ST-10001780,2017-04-18,1554,5,33
8455,CA-2017-125087,TH-21115,FUR-FU-10004748,2017-04-18,127,5,33
8456,CA-2017-154081,JE-15610,TEC-PH-10001918,2017-05-22,222,7,14
8457,US-2018-118556,TH-21235,FUR-CH-10001146,2018-05-28,106,5,156
8458,US-2018-118556,TH-21235,OFF-BI-10004364,2018-05-28,3,5,156
8459,CA-2015-126200,JE-15715,OFF-BI-10002133,2015-08-25,25,4,33
8460,CA-2015-126200,JE-15715,OFF-BI-10002225,2015-08-25,12,4,33
8461,CA-2015-146500,AT-10735,OFF-BI-10002432,2015-08-30,25,5,320
8462,CA-2015-146500,AT-10735,OFF-ST-10000563,2015-08-30,95,5,320
8463,CA-2016-169537,JH-15820,OFF-LA-10001982,2016-09-03,7,4,544
8464,CA-2015-100881,DR-12940,TEC-PH-10003273,2015-03-28,302,4,383
8465,CA-2016-144043,AB-10165,TEC-AC-10002718,2016-05-10,46,5,128
8466,CA-2016-116512,MC-18100,OFF-ST-10001505,2016-04-09,17,5,24
8467,CA-2016-101000,IG-15085,OFF-AP-10000179,2016-04-09,370,5,212
8468,CA-2017-168557,FH-14275,OFF-BI-10002309,2017-09-19,8,4,35
8469,US-2017-164196,AS-10285,FUR-TA-10001950,2017-11-11,2678,6,420
8470,US-2018-132031,PN-18775,FUR-BO-10001972,2018-04-23,387,4,378
8471,US-2018-132031,PN-18775,TEC-AC-10002473,2018-04-23,45,4,378
8472,US-2018-132031,PN-18775,FUR-FU-10000193,2018-04-23,77,4,378
8473,US-2018-132031,PN-18775,OFF-LA-10000081,2018-04-23,3,4,378
8474,CA-2016-169733,GM-14500,OFF-ST-10000876,2016-10-22,9,4,475
8475,CA-2018-169404,NC-18625,OFF-BI-10004492,2018-04-09,37,5,357
8476,CA-2018-169404,NC-18625,OFF-PA-10001033,2018-04-09,65,5,357
8477,CA-2018-134880,TW-21025,OFF-PA-10004039,2018-10-27,44,5,155
8478,CA-2016-145758,BF-11020,TEC-MA-10004552,2016-10-30,1035,0,24
8479,CA-2018-158736,TT-21460,OFF-AR-10002578,2018-12-18,5,6,95
8480,US-2017-119270,SW-20245,OFF-PA-10004022,2017-03-12,19,4,2
8481,CA-2015-109890,PG-18820,TEC-PH-10004100,2015-07-21,35,6,199
